id,title,url,category,main_photo,content,video,keywords,comments,posted_at 
1734572813840,Google pritet të lansojë telefonat Pixel 7 si dhe Pixel Watch më 6 tetor,https://telegrafi.com/google-pritet-te-lansoje-telefonat-pixel-7-si-dhe-pixel-watch-6-tetor/,TEKNOLOGJI / LAJME TEKNOLOGJI,https://telegrafi.com/wp-content/uploads/2022/09/Phones-780x439.jpg,"Google ka filluar të dërgojë ftesa për eventin e saj harduerik të vjeshtës, që është caktuar të zhvillohet të enjten, më 6 tetor.
Eventi do të lansojë telefonat e ardhshëm Pixel 7, si dhe Pixel Watch – kompania i tregoi të dyja pajisjet në ngjarjen e saj I/O në fillim të këtij viti, duke njoftuar se ato do të vijnë në vjeshtë.
Reklama
Google thotë gjithashtu se do ta përdorë këtë ngjarje për të njoftuar shtesa të reja në portofolin e shtëpive inteligjente Nest.
Njoftimi i Google vjen vetëm një ditë para eventit të Apple, Far Out, ku do të prezantojë iPhone 14. /Telegrafi/
It’s all coming together.
Join us live for #MadeByGoogle on October 6th at 10am ET.
Sign up for updates and add to your calendar: https://t.co/SAeNERjey0 pic.twitter.com/NaeUtChx7X
— Made By Google (@madebygoogle) September 6, 2022",,Google,,07.09.2022 11:37:00
1734572815376,A mund ta bëjnë internetin më të shpejtë qendrat e të dhënave nënujore?,https://telegrafi.com/mund-ta-bejne-internetin-te-shpejte-qendrat-e-te-dhenave-nenujore/,TEKNOLOGJI / LAJME TEKNOLOGJI,https://telegrafi.com/wp-content/uploads/2022/09/datacenter-780x439.png,"Qendra e parë tregtare nënujore e të dhënave pritet të prek shtratin e detit të oqeanit Paqësor deri në fund të këtij viti.
Sipas EuroNews, përcjell Telegrafi, “Jules Verne Pod” është planifikuar të instalohet pranë qytetit Port Angeles, në bregdetin veriperëndimor të Shteteve të Bashkuara dhe mund të revolucionarizojë mënyrën se si funksionojnë serverët.
Reklama
Baza, e cila është e ngjashme në madhësi me një kontejner transporti prej 6 metrash, do të strehojë 800 serverë dhe do të jetë pak më shumë se nëntë metra nën ujë. Inovacioni synon të reduktojë emetimet e karbonit me 40 për qind.
“Ne jemi të ndërgjegjshëm ndaj mjedisit dhe përfitojmë plotësisht nga mundësitë e qëndrueshmërisë, duke përfshirë prodhimin e energjisë, metodat e ndërtimit dhe materialet”, tha Maxie Reynolds, themeluesi i Subsea Cloud, kompania që prodhon baza.
Reklama
Në muajin shkurt, Subsea Cloud tha se 10 bazat e tyre të para do të synonin të kompensonin më shumë se 7,683 ton të CO2 në krahasim me një qendër ekuivalente me bazë tokësore duke reduktuar nevojën për ftohje elektrike.
Në atë kohë, Subsea tha se qendrat e tyre të të dhënave do të synonin kujdesin shëndetësor, financat dhe ushtrinë në SHBA.
Çka janë qendrat e të dhënave nënujore?
Qendrat e të dhënave përdoren për të centralizuar operacionet e përbashkëta të teknologjisë së informacionit (IT) dhe janë thelbësore për mbarëvajtjen e jetës sonë të përditshme; Cloud, Google dhe Meta kanë të gjitha qendra të dhënash që përdorin për të drejtuar produktet e tyre.
Qendrat e të dhënave janë ndërtuar aktualisht në tokë, ndonjëherë në zona rurale larg zonave të mëdha të populluara.
Reklama
“Jules Verne Pod” vjen pas një projekti të mëparshëm qeveritar nga ‘Subsea’ dhe do të pasohet nga baza Njord01 në Gjirin e Meksikës dhe njësia Manannan në Detin e Veriut.
Thellësia e bazës të Gjirit të Meksikës ka të ngjarë të jetë rreth 250 m, ndërsa thellësia e Detit të Veriut ka të ngjarë të jetë rreth 200 metra.
Një qendër e të dhënave në shtratin e detit është planifikuar gjithashtu nga kompania kineze Highlander në qytetin bregdetar të Sanya, në ishullin Hainan.
Qendrat e të dhënave nënujore: më të lira dhe më të besueshme?
Subsea thotë se qendrat e të dhënave të shtratit të detit kushtojnë 90 për qind më pak për t’u bërë krahasuar me operacionet me bazë tokësore.
Reklama
“Kursimet janë rezultat i një fature më të vogël të materialeve, më pak kompleksitet në aspektin e vendosjes dhe mirëmbajtjes gjithashtu”, tha Reynolds.
“Është komplekse dhe e kushtueshme për ta vendosur në infrastrukturën në zonat metropolitane dhe në fakt edhe në zonat rurale. Duhet të merren parasysh të drejtat dhe lejet për tokën dhe puna është më e ngadaltë dhe mund të jetë më e shtrenjtë”.
Për shembull, Reynolds tha se instalimi dhe groposja e një kablloje nënujore zgjat rreth 18 minuta dhe kushton rreth 1,700 euro për çdo 1.6 kilometër kabllo. Në tokë, do të duheshin rreth 14 ditë dhe do të kushtonte rreth 165,000 euro për milje.
Fizibiliteti i ruajtjes së të dhënave nënujore u vërtetua nga Microsoft në vitin 2020.
Reklama
Në vitin 2018, gjiganti i softuerit lansoi “Project Natick”, duke hedhur një qendër të dhënash që përmbanin 855 serverë në shtratin e detit jashtë Orkney, një arkipelag në bregun verilindor të Skocisë.
Dy vjet më vonë, qendra zbuloi se vetëm tetë serverë ishin të dëmtuar, derisa mesatarja në tokë në të njëjtën kornizë kohore do të ishte 64.
Lidhje më e shpejtë
Përveç uljes së kostove dhe gjurmës së tyre mjedisore, qendrat e të dhënave nënujore mund të ofrojnë gjithashtu një lidhje më të shpejtë në internet.
Rreth 40 për qind e popullsisë së botës jeton brenda 100 kilometrave nga një bregdet dhe në qendrat kryesore urbane bregdetare si Los Angeles, Shangai dhe Stambolli, instalimi i qendrave të të dhënave të Subsea mund të përmirësojë shumë mënyrën se si njerëzit përdorin pajisjet e tyre.
Reklama
Sinjalet udhëtojnë me 200 kilometra për mili-sekondë dhe qendra mesatare e të dhënave është 400 kilometra larg nga një përdorues interneti, që do të thotë se një udhëtim vajtje-ardhje zgjat 40 mili-sekonda. Kjo mund të reduktohet deri në 20 herë në 2 mili-sekonda nga bazat Subsea për shkak të distancës së reduktuar.
“Konkurrentët e mi janë qendrat e të dhënave joefikase dhe të kota, të cilat krijojnë probleme afatgjate biznesi, mjedisore dhe shoqërore që nga dita e ndërtimit”, tha Reynolds.
“Lojtarët në hapësirën e qendrës së të dhënave nënujore janë, të paktën tani për tani, aleatë në distanca të gjata dhe jo konkurrentë. Ne kemi nevojë për njëri-tjetrin nëse duam të riformësojmë dhe ridizajnojmë industrinë për mirë”. /Telegrafi/
Përktheu dhe përshtati: Arigona Bytyçi 
Reklama",,Interneti,,03.09.2022 21:46:00
1734572810576,Në SHBA numri në përdorim i iPhoneve është më i madh se i telefonave Android,https://telegrafi.com/ne-shba-numri-ne-perdorim-iphoneve-eshte-madh-se-telefonave-android/,TEKNOLOGJI / LAJME TEKNOLOGJI,https://telegrafi.com/wp-content/uploads/2022/09/iPhone-780x439.png,"Duke pasur parasysh jetëgjatësinë dhe mbajtjen e përdoruesve të iPhone, hulumtimi i ri thotë se pak më shumë se 50 për qind e përdoruesve aktivë të smartfonëve në SHBA janë në iOS.
Counterpoint Research ka raportuar më parë se në baza tremujore, shitjet e Apple të iPhone janë në rritje, transmeton Telegrafi.
Reklama
Hulumtimi i ri nga Counterpoint diskuton grupin total të instaluar të telefonave të avancuar që janë aktualisht në përdorim aktiv – dhe iPhone-ët tani përbëjnë pak më shumë se 50 për qind të telefonave të avancuar të përdorur në mënyrë aktive në Shtetet e Bashkuara.
Sipas Financial Times, analistët e Counterpoint kanë thënë se kjo është përqindja më e lartë e Apple e përdoruesve aktivë të smartfonëve që nga lansimi i origjinal i iphone në vitin 2007.
Reklama
“Sistemet operative janë si fetë – kurrë ndryshime të rëndësishme”,  tha drejtori i kërkimit Counterpoint Jeff Fieldhack. “Por gjatë katër vjetëeve të fundit rrjedha ka qenë vazhdimisht Android në iOS”. /Telegrafi/",,AppleiPhone,,02.09.2022 16:53:00
1734572813392,Oppo do të ndalojë përfshirjen e karikuesve për disa telefona nga viti i ardhshëm,https://telegrafi.com/oppo-te-ndaloje-perfshirjen-e-karikuesve-per-disa-telefona-nga-viti-ardhshem/,TEKNOLOGJI / LAJME TEKNOLOGJI,https://telegrafi.com/wp-content/uploads/2022/09/OppoReno8_LEAD_1-780x439.jpg,"Derisa gjithnjë e më shumë prodhues të telefonave të avancuar së bashku me telefonat e avancuar të rinj, Oppo ka mbetur i palëkundur dhe ka vazhduar të përfshijë aksesorin së bashku me celularët e saj.
Megjithatë, mund të mos jetë kështu për shumë gjatë. Oppo ka konfirmuar se planifikon të heqë karikuesin nga kutia e disa produkteve brenda 12 muajve të ardhshëm, transmeton Telegrafi.
Reklama
Gjatë një interviste në grup në prezantimin evropian të serisë Oppo Reno 8, Billy Zhang, zëvendëspresidenti i shitjeve dhe shërbimeve të Oppo-s jashtë shtetit, konfirmoi strategjinë re.
“Ne do të heqim karikuesin nga kutia vitin e ardhshëm për disa produkte. Ne kemi një plan”, tha Zhang. /Telegrafi/",,Oppo,,01.09.2022 11:50:00
1734572814928,SpaceX dhe T-Mobile sjellin lidhjen direkte me satelitë për telefonat me ‘Coverage Above and Beyond’,https://telegrafi.com/spacex-dhe-t-mobile-sjellin-lidhjen-direkte-satelite-per-telefonat-coverage-beyond/,TEKNOLOGJI / LAJME TEKNOLOGJI,https://telegrafi.com/wp-content/uploads/2022/08/Screenshot_1-134-780x439.png,"Para disa ditësh, SpaceX dhe T-Mobile njoftuan se do të mbajnë një ngjarje të madhe. Teksa Musk e quante ngjarjen si “diçka speciale” dhe “lajm të madh”, u përhapën spekulimet në Twitter me supozime se në lidhje me çka do të bisedohet në ngjarjen e madhe.
Space Explored raporton se tani është e qartë se njoftimi i përmbush ato pritshmëri, pasi që T-Mobile dhe Starlink prezantuan “Coverage Above & Beyond” – një lidhje direkte e Starlink me telefonat ekzistues, e cila do të sjellë rrjet telefonik kudo në botë, pa marr parasysh se sa afër keni antenat e celularëve.
Reklama
SpaceX filloi prezantimin duke vënë në pah nevojat për komunikim pasi që “afro 20 për qind e territorit të SHBA-së është i paarritshëm për rrjetin e zakonshëm wireless”, transmeton Telegrafi.
Reklama
Terminalet kryesore të Starlink sjellin internet me shpejtësi të madhe tek ato lokacione, por këto terminale janë të mëdha, të shtrenjta dhe kërkojnë vijë të qartë të pamjes të të gjithë qiellit.
Me lëvizjen e fundit, T-Mobile synon që t’i eliminojë të gjitha “zonat e vdekura” duke integruar spektrin ekzistues të brezit të mesëm PCS në satelitët Starlink V2, të cilat do të lansohen jo më larg se viti i ardhshëm. Kjo do t’u mundësojë telefonave që të lidhen direkt me satelitët, pa pasur nevojë për ndonjë ndryshim tek këta telefonë.
Kjo do t’u lejojë përdoruesve të T-Mobile të dërgojnë MMS, SMS, dhe eventualisht edhe mesazhe zanore ose të dhëna të tjera, nga kudo në botë. T-Mobile gjithashtu bëri të ditur se ata planifikojnë që ta përfshijnë këtë shërbim edhe tek pakot standarde, pa ndonjë kosto shtesë.
Reklama
Shpejtësia dhe lidhja janë shumë më të kufizuara se terminalet me madhësi të plotë ose rrjetet standarde 4G-5G – do të ketë vetëm dy deri në katër megabit gjerësi brezi për zonë celulare. Teksa kjo i bije të jetë shumë e ngadaltë, ky partneritet do të ofrojë lidhje “shpëtuese” kur do të jetë e nevojshme.
Sigurisht se në mënyrë për t’u lidhur me këto antena të vogla në tokë në hapësirë nevojiten antenat e mëdha dhe të fuqishme. Kjo do të mundësohet nga satelitët e gjeneratës së dytë të Starlink, të cilat do të lansohen me raketën Starship të kompanisë SpaceX.
Këto antena të reja për spektrin e T-Mobile do të jenë si shtesë e antenave me brez Ku dhe Ka për terminalet Starlink të SpaceX, dhe gjithashtu edhe për lidhjet me laser të cilat u mundësojnë satelitëve që të kenë komunikim me shpejtësi të madhe. Kjo lidhje nuk do të hyjë në funksion edhe për disa kohë, pasi që lidhja më e hershme pritet të bëhet në fund të vitit 2023. /Telegrafi/
Reklama",,SpaceXSpacex StarlinkT-Mobile,,26.08.2022 09:59:00
1734572811856,One UI 5.0 beta fillon të shpërndahet në telefonat e serisë Samsung Galaxy S22,https://telegrafi.com/one-ui-5-0-beta-fillon-te-shperndahet-ne-telefonat-e-serise-samsung-galaxy-s22/,TEKNOLOGJI / LAJME TEKNOLOGJI,https://telegrafi.com/wp-content/uploads/2022/08/one-ui-5-ftrd-780x439.jpg,"Beta e parë publike e One UI 5.0 pritej në korrik , por pati një vonesë të vogël. Më në fund është këtu dhe ka filluar një paraqitje graduale, duke filluar me seritë S22 – Galaxy S22 , S22+ dhe S22 Ultra – në Gjermani. Versioni i firmware është S90xBXXU2ZHV4.
One UI 5.0 sjell veçoritë e reja që janë pjesë e Android 13, si dhe punën e vetë Samsung. Përvoja e përdoruesit do të përmirësohet me animacione më të buta dhe një qendër njoftimesh të ridizajnuar, shkruan GSMArena.
Reklama
Njohja optike e karaktereve është aktivizuar në Galeri, duke ju lejuar të kopjoni tekstin nga pamjet e ekranit. Për më tepër, disa sugjerime inteligjente do të shfaqen bazuar në tekst, për shembull shkrepja e një fotografie, të një numri telefoni ose një adrese uebi do t’ju lejojë të telefononi/vizitoni me një prekje të vetme, transmeton Telegrafi.
Reklama
Ditari i ndryshimeve përmend gjëra të tilla si një gjest për të mundësuar kryerjen e shumë detyrave në ekran të ndarë, miniaplikacione të grumbullueshme, opsione për të filtruar njoftimet nga aplikacionet me zhurmë, cilësime të përmirësuara të zërit dhe dridhjeve.
Veçoria tjetër ofrohet tek kërkimi më i mirë në dokumente, veçori të reja për rutinat e Bixby, emoji të reja plus opsionin për të bërë video me dy emoji, dhe ngjitëse të reja AR. /Telegrafi/",,AndroidSamsung,,05.08.2022 18:08:00
1734572809616,Smartphone i cili po pushton industrinë e telefonisë!,https://telegrafi.com/smartphone-cili-po-pushton-industrine-e-telefonise/,TEKNOLOGJI / LAJME TEKNOLOGJI,https://telegrafi.com/wp-content/uploads/2022/07/FOTO-1-1-1-780x439.jpg,"Të gjithë jemi dëshmitarë të zhvillimeve të përditshme të cilat po ndodhin në botën e teknologjisë informative, e me to vijnë edhe kërkesat për të qëndruar në trend me këto zhvillime.
Një brend i cili ka filluar ta pushtoj tregun e teknologjisë duke ofruar smartphones më inovativ në treg është edhe Realme.
Reklama
Realme është brend i telefonëve i cili për më pak se 4 vite në tregun e telefonisë numëron mbi 100,000,000 përdorues të kënaqur, duke u futur kështu në top 6 markat më të mira të smartphones në botë.
Realme tashmë është prezent në 61 tregje globale, ku për 2 vite rradhazi konsiderohet të jetë smartfoni me rritjen më të shpejtë në botë.
Dizajni unik, performanca e jashtëzakonshme, eksperienca e përdorimit dhe çmimi i arsyeshëm janë vetëm disa nga faktorët të cilët e bëjnë Realme kaq të kërkuar dhe atraktiv për përdoruesit.
Reklama
Duke ofruar një gamë të gjerë të smartphones, Realme e bën shumë të lehtë për përdoruesit e tyre ta gjejnë telefonin i cili atyre ju përshtatet më së shumti.
Misioni i vërtetë i Realme është që ti lejojnë përdoruesit e tyre të shijojnë sa më shumë jetën e lumtur që sjell bukuria e teknologjisë, duke dhënë vlerë dhe përfitim.",,Gorenje Department Store,,15.07.2022 09:29:00
1734572812624,Përmes syzeve Ray-Ban mund të bëni telefonata dhe të dërgoni mesazhe me WhatsApp,https://telegrafi.com/permes-syzeve-ray-ban-mund-te-beni-telefonata-dhe-te-dergoni-mesazhe-whatsapp/,TEKNOLOGJI / LAJME TEKNOLOGJI,https://telegrafi.com/wp-content/uploads/2022/07/Screenshot_4-28-780x439.png,"CEO i Meta, Mark Zuckerberg njoftoi sot se kompania po sjell më shumë funksione për syzet e saja inteligjente Ray-Ban Stories.
Duke filluar nga sot, përdoruesit e Ray-Ban Stories mund të bëjnë telefonata, të lexojnë dhe të dërgojnë mesazhe të enkriptuara nga WhatsApp.
Reklama
Meta shtoi funksione të ngjashme për Facebook Messenger vitin e kaluar, transmeton Telegrafi.
Zuckerberg njoftoi gjithashtu se përdoruesit së shpejti do të jenë në gjendje t’u përgjigjen drejtpërdrejt mesazheve të Messenger ose WhatsApp me komanda zanore.
Me këtë përditësim të ri, përdoruesit mund të bëjnë telefonata dhe të dërgojnë mesazhe në WhatsApp pa duar duke thënë “Hej Facebook, dërgo një mesazh te…” ose “Hej Facebook, telefono…” Ju gjithashtu mund të dëgjoni mesazhet e reja që merrni në WhatsApp.
Reklama
Kompania vëren se mesazhet dhe telefonatat tuaja personale sigurohen automatikisht nga fillimi deri në fund, që do të thotë se WhatsApp, Meta dhe palët e treta nuk mund t’i lexojnë ose dëgjojnë ato. Pasi asistenti zanor identifikon një komandë zanore në lidhje me thirrjet ose mesazhet në WhatsApp, transkripti zanor dhe audio nuk ruhen në asnjë server.
Meta thotë gjithashtu se ka në plan të zgjerojë mbështetjen e WhatsApp dhe Messenger për përdoruesit e Ray-Ban Stories që flasin frëngjisht dhe italisht këtë vit.
Ndryshe, Meta solli syzet e saja inteligjente Ray-Ban Stories në shtator të vitit 2021 në partneritet me gjigantin e syzeve EssilorLuxottica. Syzet i lejojnë përdoruesit të bëjnë foto dhe video me dy kamerat 5 MP, të dëgjojnë muzikë me altoparlantët brenda kornizës dhe të marrin telefonata.
Reklama
Syzet duhet të lidhen me një pajisje iOS ose Android për funksionalitet të plotë, megjithëse përdoruesit mund të bëjnë dhe ruajnë qindra foto ose dhjetëra video në syze përpara se t’i transferojnë në telefonat e tyre nëpërmjet aplikacionit të ri View të Facebook. Kamerat binjake i lejojnë përdoruesit të shtojnë efekte 3D në fotot dhe videot e tyre pasi t’i ngarkojnë ato në aplikacion.
Ndryshe, çmimet fillestare e këtyre syzeve kapin shifrat e 299 dollarëve. /Telegrafi/",,Mark ZuckerbergRay-BanWhatsApp,,13.07.2022 21:50:00
1734572815056,Bllokada e madhe e Rogers ndërpren furnizimin e 25 për qind të trafikut të internetit të Kanadasë,https://telegrafi.com/bllokada-e-madhe-e-rogers-nderpren-furnizimin-e-25-per-qind-te-trafikut-te-internetit-te-kanadase/,TEKNOLOGJI / LAJME TEKNOLOGJI,https://telegrafi.com/wp-content/uploads/2022/07/Untitled-7-780x439.png,"Kompania kanadeze e telekomunikimit po përjeton një bllokadë të madhe e cila ka ndikuar tek telefonat fiks, lidhjet e celularëve, dhe lidhjet e internetit përgjatë Kanadasë, bllokadë e cila filloi mëngjesin e sotëm.
Downdetector pranoi mijëra raportime në lidhje me këtë problem teksa njerëzit filluan të zgjoheshin nga gjumi dhe nuk mund të kishin qasje në internet.
Reklama
Rogers bëri një adresim në llogarinë e tyre zyrtare në Twitter në lidhje me bllokadën pak para orës 9 të mëngjesit në kohë lokale, dhe pastaj heshtën përsëri për disa orë, transmeton Telegrafi.
Në një deklaratë të dhënë për The Verge dhe në një adresim tjetër në Twitter, nga Rogers thanë “Momentalisht jemi duke përjetuar një bllokadë përgjatë lidhjeve tona me tela dhe wireless, ndërsa ekipet tona teknike po vazhdojnë që të punojnë shumë në rikthimin e shërbimeve sa më shpejtë që jetë e mundur”.
Reklama
“Në emër të të gjithë neve në Rogers, ne u kërkojmë falje klientëve tanë, dhe ne do të vazhdojmë që të ju mbajmë të përditësuar porsa të kemi më shumë informacion për të ndarë me juve, duke përfshirë këtu edhe informata mbi atë se kur pritet që të rikthehen shërbimet tona. Ju faleminderit për durimin tuaj përderisa ne punojmë në drejtim të zgjidhjes së problemit”, vazhdoi tutje deklarata e kompanisë. /Telegrafi/",,InternetiKanadaja,,09.07.2022 14:16:00
1734572814224,Starlink tani edhe me shërbim interneti për anijet në lëvizje,https://telegrafi.com/starlink-tani-edhe-sherbim-interneti-per-anijet-ne-levizje/,TEKNOLOGJI / LAJME TEKNOLOGJI,https://telegrafi.com/wp-content/uploads/2022/07/Starlink-780x439.png,"Shërbimi i internetit nga hapësira i Starlink vazhdon të zgjerohet në raste të reja përdorimi sikurse në anije me lansimin e Starlink Maritime.
Ajo që filloi në fillim në shtëpi përpara se të zgjerohej në RV të palëvizshme, tani është e disponueshme për varkat në lëvizje, me një kosto prej 5,000 dollarësh në muaj, transmeton Telegrafi.
Reklama
SpaceX ka vënë në cak klientët sikurse anijet tregtare, platformat e naftës dhe pronarët e pasur të super-jahteve.
Starlink Maritime kërkon gjithashtu një blerje vetëm një herë prej 10 mijë dollarësh të dy pjatave të Starlink me performance të lartë të fortë, të cilat dërgohen për rreth dy javë, sipas faqes së porosive në SHBA.
Si krahasim, pajisja për shërbimet rezidenciale dhe RV të Starlink kushton 599 dollarë dhe përfshin një “Dishy McFlatface” të vetme (më të vogël) (siç njihet pjata për fansat), me abonime mujore prej 110 dollarë për shërbimin në shtëpi ose 135 dollarë për personat që jetojnë në RV. E rëndësishmja, përdorimi i shërbimit në RV në lëvizje nuk lejohet dhe do të anulojë garancinë.
Reklama
Ashtu si Starlink RV, një abonim i Starlink Maritime mund të ndërpritet gjatë muajve që nuk ju nevojitet. /Telegrafi/",,SpaceXStarlink,,08.07.2022 15:06:00
1734572811984,Sistemet operative të Apple do të kenë mbrojtje kundër kërcënimeve serioze kibernetike,https://telegrafi.com/sistemet-operative-te-apple-te-kene-mbrojtje-kunder-kercenimeve-serioze-kibernetike/,TEKNOLOGJI / LAJME TEKNOLOGJI,https://telegrafi.com/wp-content/uploads/2022/07/205790563462c69cbd68f0e106869693_wide-780x439.jpg,"Apple ka njoftuar se iOS 16, iPadOS 16 dhe macOS Ventura e ardhshme do të kenë modalitetin e bllokimit, i cili do të jetë një mbrojtje opsionale e krijuar për ata që përballen me kërcënime serioze kibernetike.
Për fat të mirë, sugjerohet që shumica e përdoruesve nuk do të kenë nevojë të përdorin këtë mod, por për ata që e përdorin, Apple do ta bëjë atë një mjet thelbësor.
Reklama
Sipas Apple, Lockdown Mode u krijua për ata që janë objektiv i sulmeve të avancuara nga grupet dhe kompanitë që shpërndajnë malware të sponsorizuar nga shteti. Kur aktivizohet, Modaliteti i bllokimit do të ofrojë mbrojtjet e mëposhtme.
Mesazhet: Shumica e mesazheve që janë bashkangjitur, përveç fotove, do të bllokohen. Disa veçori, të tilla si shikimi paraprak i lidhjeve, janë çaktivizuar.
Reklama
Shfletimi në internet: Disa teknologji komplekse të uebit, të tilla si kompilimet JIT JavaScript, janë të bllokuara.
Shërbimet e Apple: Ftesat hyrëse dhe kërkesat për shërbime (përfshirë telefonatat FaceTime) janë të bllokuara, përveç nëse përdoruesi i ka dërguar më parë një kërkesë ose ftesë iniciatorit.
Lidhja përmes rrjetit me një kompjuter ose pajisje shtesë bllokohet kur iPhone është i kyçur.
Profilet e konfigurimit nuk mund të instalohen dhe pajisja nuk mund të jetë pjesë e MDM (menaxhimi i pajisjes celulare), kur Modaliteti i bllokimit është aktiv.
Apple planifikon të forcojë modalitetin e bllokimit me kalimin e kohës dhe po kërkon në mënyrë aktive reagime nga komuniteti i sigurisë kibernetike.
Kompania gjithashtu ka rritur shpërblimet brenda programit të saj Apple Security Bounty, kështu që gjetja e dobësive serioze mund të fitojë deri në dy milionë dollarë. /Telegrafi/
Reklama",,Apple,,07.07.2022 14:18:00
1734572814608,Përdoruesit e Android përfshihen nga një ‘malware’ që u’a ngrit çmimet e faturave telefonike,https://telegrafi.com/perdoruesit-e-android-perfshihen-nga-nje-malware-qe-ua-ngrit-cmimet-e-faturave-telefonike/,TEKNOLOGJI / LAJME TEKNOLOGJI,https://telegrafi.com/wp-content/uploads/2022/07/Untitled-3-780x439.png,"Një raport i sapo dalë nga Microsoft Security, thotë se përdoruesit e Android po sulmohen nga një malware i cili i regjistron ata në shërbime të shtrenjta telefonike, për të cilat ata as nuk kanë janë abonuar e as nuk kanë bërë ndonjë kërkesë abonimi.
Viktima mbetet duke “mbajtur çantën” pasi që malware i shton shpenzimet e përdoruesve në faturat e tyre mujore telefonike.
Reklama
Pasi që askush nuk ka dëshirë që shërbimet telefonike t’u ndalen papritmas, këto pagesa zakonisht bëhen pa i pyetur ata, edhe pse shumë prej viktimave as nuk e marrin mundimin që t’i shikojnë faturat e tyre telefonike për çdo muaj, përcjell Telegrafi.
Për shkak se ky sulm mbështetet në rrjetin telefonik, malware që përdoret në këtë rast, mund të ju shkyç juve nga rrjeti wireless ose do të përdorë çdo gjë vetëm që ju të përdorini rrjetin telefonik të internetit.
Reklama
Funksionimi i malware në sulmin ndaj telefonave
Sapo të bëhet qasja në rrjetin telefonik të internetit, malware fillon procesin e abonimit tuaj në shërbime premium dhe edhe do të vjedhë një fjalëkalim që përdoret vetëm një herë që të verifikojë identitetin tuaj.
Çdo njoftim që do të dërgohej për t’u treguar se jeni abonuar fshihet për ta mbajtur veprimin të fshehtë nga viktima në mënyrë që ai apo ajo të mos heqin abonimet.
Sulmuesit synojnë që të infektojnë sa më shumë telefona që munden përderisa i mbajnë aplikacionet e tyre të listuara në Play Store për aq sa munden. /Telegrafi/",,AndroidMalware,,03.07.2022 11:34:00
1734572812432,Mbyllet zyrtarisht operatori Sprint,https://telegrafi.com/mbyllet-zyrtarisht-operatori-sprint/,TEKNOLOGJI / LAJME TEKNOLOGJI,https://telegrafi.com/wp-content/uploads/2022/07/gsmarena_003-780x439.jpg,"Kullat e mbetura LTE të operatorit celular Sprint kanë filluar mbylljen e tyre zyrtare, këtë e konfirmoi një zëdhënës i T-Mobile për GSM Arena.
Kanë kaluar më shumë se dy vjet që kur T-Mobile e bleu Sprint-in, duke përfshirë rrjetin, dyqanet, asetet, spektrin, kullat dhe klientët e saj.
Reklama
T-Mobile e ka çaktivizuar spektrin e wireless të Sprint nga rrjetet e tij 3G dhe LTE, në mënyrë që të përshpejtojnë shtimin e gjerësisë së brezit dhe përshpejtimin e mbulimit të rrjetit të tyre 5G.
Me 66.7 milionë abonentë para bashkimit me Sprting, tani T-Mobile ka mbi 109 milionë abonentë që nga tre mujori i parë i vitit 2022 dhe është operatori i dytë në i madh në SHBA.
Ndërsa duke u bazuar në të dhënat e tre mujorit të parë, del se Verizon është operatori i parë më i madh në SHBA, operator i cili e lëshoi shërbimin 5G në këtë vend.
Reklama
T-Mobile u përball me shumë pengesa dhe shtyerje nga rregullatorët dhe kritikët që kundërshtuan bashkimin mes dy kompanive për shkak të vendimeve antikonkurruese, vendime që potencialisht dëmtonin konsumatorët dhe kërcënonin vendet e punës dhe bizneset e ndryshme. /Telegrafi/",,SprintT-Mobile,,02.07.2022 06:43:00
